##怪物表																						
##[SC]怪物编号	[C]类型	[C]卡牌形象	[SC]生命	[S]攻击	[S]暴击值	[S]命中值	[S]闪避值	[S]物攻修正	[S]法攻修正	[S]治疗修正	[S]所受物伤修正	[S]所受法伤修正	[S]所受治疗修正	[S]普通技能编号	[S]高级技能编号	[S]获得经验	[S]获得金币	[S]掉落方案编号	[S]掉落方案编号2	[S]AI编号	[S]暴击伤害修正	[S]韧性
int	int	int	int	int	int	int	int	int	int	int	int	int	int	string	int	int	int	int	int	int	int	int
3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3595	3595	-1	0	0
3596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3596	3596	-1	0	0
3597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3597	3597	-1	0	0
3598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3598	3598	-1	0	0
3599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3599	3599	-1	0	0
3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	3600	-1	0	0
3601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3601	3601	-1	0	0
3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3602	3602	-1	0	0
3603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3603	3603	-1	0	0
3604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3604	3604	-1	0	0
3605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3605	3605	-1	0	0
3606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3606	3606	-1	0	0
3607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3607	3607	-1	0	0
3608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3608	3608	-1	0	0
3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3609	3609	-1	0	0
3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3610	3610	-1	0	0
3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3611	3611	-1	0	0
3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3612	3612	-1	0	0
3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3613	3613	-1	0	0
3614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3614	3614	-1	0	0
3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3615	3615	-1	0	0
3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3616	3616	-1	0	0
3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3617	3617	-1	0	0
3618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3618	3618	-1	0	0
3619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3619	3619	-1	0	0
3620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3620	3620	-1	0	0
3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3621	3621	-1	0	0
3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3622	3622	-1	0	0
3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3623	3623	-1	0	0
3624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3624	3624	-1	0	0
3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3625	3625	-1	0	0
3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3626	3626	-1	0	0
3627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3627	3627	-1	0	0
3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3628	3628	-1	0	0
3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3629	3629	-1	0	0
3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3630	3630	-1	0	0
3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3631	3631	-1	0	0
3632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3632	3632	-1	0	0
3633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3633	3633	-1	0	0
3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3634	3634	-1	0	0
3635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3635	3635	-1	0	0
3636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3636	3636	-1	0	0
3637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3637	3637	-1	0	0
3638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3638	3638	-1	0	0
3639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3639	3639	-1	0	0
3640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3640	3640	-1	0	0
3641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3641	3641	-1	0	0
3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3642	3642	-1	0	0
3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3643	3643	-1	0	0
3644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3644	3644	-1	0	0
3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3645	3645	-1	0	0
3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3646	3646	-1	0	0
3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3647	3647	-1	0	0
3648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3648	3648	-1	0	0
3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3649	3649	-1	0	0
3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3650	3650	-1	0	0
3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3651	3651	-1	0	0
3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3652	3652	-1	0	0
3653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3653	3653	-1	0	0
3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3654	3654	-1	0	0
3655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3655	3655	-1	0	0
3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3656	3656	-1	0	0
3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3657	3657	-1	0	0
3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3658	3658	-1	0	0
3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3659	3659	-1	0	0
3660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3660	3660	-1	0	0
3661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3661	3661	-1	0	0
3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3662	3662	-1	0	0
3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3663	3663	-1	0	0
3664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3664	3664	-1	0	0
3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3665	3665	-1	0	0
3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3666	3666	-1	0	0
3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3667	3667	-1	0	0
3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3668	3668	-1	0	0
3669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3669	3669	-1	0	0
3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3670	3670	-1	0	0
3671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3671	3671	-1	0	0
3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3672	3672	-1	0	0
3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3673	3673	-1	0	0
3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3674	3674	-1	0	0
3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3675	3675	-1	0	0
3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3676	3676	-1	0	0
3677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3677	3677	-1	0	0
3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3678	3678	-1	0	0
3679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3679	3679	-1	0	0
3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3680	3680	-1	0	0
3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3681	3681	-1	0	0
3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3682	3682	-1	0	0
3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3683	3683	-1	0	0
3684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3684	3684	-1	0	0
3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3685	3685	-1	0	0
3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3686	3686	-1	0	0
3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3687	3687	-1	0	0
3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3688	3688	-1	0	0
3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3689	3689	-1	0	0
3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3690	3690	-1	0	0
3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3691	3691	-1	0	0
3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3692	3692	-1	0	0
3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3693	3693	-1	0	0
3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3694	3694	-1	0	0
3695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3695	3695	-1	0	0
3696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3696	3696	-1	0	0
3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3697	3697	-1	0	0
3698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3698	3698	-1	0	0
3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3699	3699	-1	0	0
3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3700	3700	-1	0	0
3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3701	3701	-1	0	0
3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3702	3702	-1	0	0
3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3703	3703	-1	0	0
3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3704	3704	-1	0	0
3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3705	3705	-1	0	0
3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3706	3706	-1	0	0
3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3707	3707	-1	0	0
3708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3708	3708	-1	0	0
3709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3709	3709	-1	0	0
3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3710	3710	-1	0	0
3711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3711	3711	-1	0	0
3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3712	3712	-1	0	0
3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3713	3713	-1	0	0
3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3714	3714	-1	0	0
3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3715	3715	-1	0	0
3716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3716	3716	-1	0	0
3717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3717	3717	-1	0	0
3718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3718	3718	-1	0	0
3719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3719	3719	-1	0	0
3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3720	3720	-1	0	0
3721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3721	3721	-1	0	0
3722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3722	3722	-1	0	0
3723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3723	3723	-1	0	0
3724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3724	3724	-1	0	0
3725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3725	3725	-1	0	0
3726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3726	3726	-1	0	0
3727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3727	3727	-1	0	0
3728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3728	3728	-1	0	0
3729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3729	3729	-1	0	0
3730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3730	3730	-1	0	0
3731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3731	3731	-1	0	0
3732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3732	3732	-1	0	0
3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3733	3733	-1	0	0
3734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3734	3734	-1	0	0
3735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3735	3735	-1	0	0
3736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3736	3736	-1	0	0
3737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3737	3737	-1	0	0
3738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3738	3738	-1	0	0
3739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3739	3739	-1	0	0
3740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3740	3740	-1	0	0
3741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741	3741	-1	0	0
3742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3742	3742	-1	0	0
3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	3743	-1	0	0
3744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3744	3744	-1	0	0
3745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3745	3745	-1	0	0
3746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3746	3746	-1	0	0
3747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3747	3747	-1	0	0
3748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3748	3748	-1	0	0
3749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3749	3749	-1	0	0
3750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3750	3750	-1	0	0
3751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3751	3751	-1	0	0
3752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3752	3752	-1	0	0
3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3753	3753	-1	0	0
3754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3754	3754	-1	0	0
3755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3755	3755	-1	0	0
3756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3756	3756	-1	0	0
3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3757	3757	-1	0	0
3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3758	3758	-1	0	0
3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3759	3759	-1	0	0
3760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3760	3760	-1	0	0
3761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3761	3761	-1	0	0
3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3762	3762	-1	0	0
3763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3763	3763	-1	0	0
3764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3764	3764	-1	0	0
3765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3765	3765	-1	0	0
3766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3766	3766	-1	0	0
3767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3767	3767	-1	0	0
3768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768	3768	-1	0	0
3769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3769	3769	-1	0	0
3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3770	3770	-1	0	0
3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3771	3771	-1	0	0
3772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3772	3772	-1	0	0
3773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3773	3773	-1	0	0
3774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3774	3774	-1	0	0
3775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3775	3775	-1	0	0
3776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3776	3776	-1	0	0
3777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777	3777	-1	0	0
3778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3778	3778	-1	0	0
3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3779	3779	-1	0	0
3780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3780	3780	-1	0	0
3781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3781	3781	-1	0	0
3782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3782	3782	-1	0	0
3783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3783	3783	-1	0	0
3784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3784	3784	-1	0	0
3785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3785	3785	-1	0	0
3786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3786	3786	-1	0	0
3787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3787	3787	-1	0	0
3788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3788	3788	-1	0	0
3789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3789	3789	-1	0	0
3790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3790	3790	-1	0	0
3791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3791	3791	-1	0	0
3792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3792	3792	-1	0	0
3793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3793	3793	-1	0	0
3794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3794	3794	-1	0	0
3795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3795	3795	-1	0	0
3796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3796	3796	-1	0	0
3797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3797	3797	-1	0	0
3798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3798	3798	-1	0	0
3799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799	3799	-1	0	0
3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3800	3800	-1	0	0
3801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3801	3801	-1	0	0
3802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3802	3802	-1	0	0
3803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3803	3803	-1	0	0
3804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3804	3804	-1	0	0
3805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3805	3805	-1	0	0
3806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3806	3806	-1	0	0
3807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3807	3807	-1	0	0
3808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3808	3808	-1	0	0
3809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3809	3809	-1	0	0
3810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3810	3810	-1	0	0
3811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3811	3811	-1	0	0
3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3812	3812	-1	0	0
3813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3813	3813	-1	0	0
3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	3814	-1	0	0
3815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3815	3815	-1	0	0
3816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3816	3816	-1	0	0
3817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3817	3817	-1	0	0
3818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3818	3818	-1	0	0
3819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3819	3819	-1	0	0
3820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3820	3820	-1	0	0
3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3821	3821	-1	0	0
3822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3822	3822	-1	0	0
3823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3823	3823	-1	0	0
3824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3824	3824	-1	0	0
3825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3825	3825	-1	0	0
3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3826	3826	-1	0	0
3827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3827	3827	-1	0	0
3828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3828	3828	-1	0	0
3829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829	3829	-1	0	0
3830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3830	3830	-1	0	0
3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3831	3831	-1	0	0
3832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3832	3832	-1	0	0
3833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3833	3833	-1	0	0
3834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3834	3834	-1	0	0
3835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3835	3835	-1	0	0
3836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3836	3836	-1	0	0
3837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3837	3837	-1	0	0
3838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3838	3838	-1	0	0
3839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3839	3839	-1	0	0
3840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3840	3840	-1	0	0
3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3841	3841	-1	0	0
3842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3842	3842	-1	0	0
3843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3843	3843	-1	0	0
3844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	3844	-1	0	0
3845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3845	3845	-1	0	0
3846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3846	3846	-1	0	0
3847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3847	3847	-1	0	0
3848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3848	3848	-1	0	0
3849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3849	3849	-1	0	0
3850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3850	3850	-1	0	0
3851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3851	3851	-1	0	0
3852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3852	3852	-1	0	0
3853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3853	3853	-1	0	0
3854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3854	3854	-1	0	0
3855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3855	3855	-1	0	0
3856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3856	3856	-1	0	0
3857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3857	3857	-1	0	0
3858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3858	3858	-1	0	0
3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3859	3859	-1	0	0
3860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3860	3860	-1	0	0
3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3861	3861	-1	0	0
3862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3862	3862	-1	0	0
3863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3863	3863	-1	0	0
3864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3864	3864	-1	0	0
3865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3865	3865	-1	0	0
3866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3866	3866	-1	0	0
3867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3867	3867	-1	0	0
3868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3868	3868	-1	0	0
