##卡牌进化表														
##[SC]卡牌编号	[SC]套装编号	[SC]进化后编号	[SC]进化需求等级	所需类型	所需卡牌1id	所需卡牌2id	所需卡牌3id	所需卡牌4id	所需卡牌5id	进化后当前等级	进化后技能等级	队长技替换几率	花费金币	花费符石
##index(0)														
int	int	int	int	int	string	string	string	string	string	int	int	int	int	int
4185	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4186	-1	5186	80	1	1186	1186	-1	-1	-1	80	0	0	600000	0
4187	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4188	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4189	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4192	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4193	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4194	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4195	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4196	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4199	-1	5199	80	1	1199	1199	-1	-1	-1	80	0	0	600000	0
4200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4201	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4205	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4206	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4207	-1	5207	80	1	1207	1207	-1	-1	-1	80	0	0	600000	0
4208	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4209	-1	5209	80	1	1209	1209	-1	-1	-1	80	0	0	600000	0
4210	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4211	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4212	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4213	-1	5213	80	1	1213	1213	-1	-1	-1	80	0	0	600000	0
4214	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4215	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4216	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4217	-1	5217	80	1	1217	1217	-1	-1	-1	80	0	0	600000	0
4218	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4219	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4220	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4221	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4222	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4223	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4224	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4225	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4226	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4227	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4228	-1	5228	80	1	1228	1228	-1	-1	-1	80	0	0	600000	0
4229	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4230	-1	5230	80	1	1230	1230	-1	-1	-1	80	0	0	600000	0
4231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4232	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4233	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4234	-1	5234	80	1	1234	1234	-1	-1	-1	80	0	0	600000	0
4235	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4237	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4239	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4240	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4241	-1	5241	80	1	1241	1241	-1	-1	-1	80	0	0	600000	0
4242	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4243	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4244	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4245	-1	5245	80	1	1245	1245	-1	-1	-1	80	0	0	600000	0
4246	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4247	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4248	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4249	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4250	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4251	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4253	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4254	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4255	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4256	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4257	-1	5257	80	1	1257	1257	-1	-1	-1	80	0	0	600000	0
4258	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4259	-1	5259	80	1	1259	1259	-1	-1	-1	80	0	0	600000	0
4260	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4261	-1	5261	80	1	1261	1261	-1	-1	-1	80	0	0	600000	0
4262	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4263	-1	5263	80	1	1263	1263	-1	-1	-1	80	0	0	600000	0
4264	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4265	-1	5265	80	1	1265	1265	-1	-1	-1	80	0	0	600000	0
4266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4268	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4269	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4270	-1	5270	80	1	1270	1270	-1	-1	-1	80	0	0	600000	0
4271	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4272	-1	5272	80	1	1272	1272	-1	-1	-1	80	0	0	600000	0
4273	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4274	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4275	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4276	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4277	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4279	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4280	-1	5280	80	1	1280	1280	-1	-1	-1	80	0	0	600000	0
4281	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4282	-1	5282	80	1	1282	1282	-1	-1	-1	80	0	0	600000	0
4283	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4284	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4285	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4287	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4288	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4289	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4290	-1	5290	80	1	1290	1290	-1	-1	-1	80	0	0	600000	0
4291	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4292	-1	5292	80	1	1292	1292	-1	-1	-1	80	0	0	600000	0
4293	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4294	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4295	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4296	-1	5296	80	1	1296	1296	-1	-1	-1	80	0	0	600000	0
4297	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4299	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4302	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4303	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4304	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4305	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4306	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4307	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4308	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4309	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4310	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4311	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4312	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4313	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4314	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4315	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4316	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4317	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4318	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4319	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4321	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4323	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4324	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4325	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4326	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4327	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4328	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4330	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4331	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4334	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4335	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4336	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4337	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4338	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4339	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4340	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4341	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4342	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4343	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4344	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4345	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4346	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4347	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4348	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4349	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4350	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4351	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4352	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4353	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4354	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4355	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4356	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4357	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4358	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4359	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4360	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4361	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4362	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4363	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4364	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4365	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4366	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4367	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4368	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4369	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4370	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4371	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4372	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4374	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4375	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4376	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4377	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4378	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4379	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4380	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4381	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4382	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4383	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4384	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4385	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4386	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4387	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4388	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4389	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4390	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4391	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4392	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4393	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4394	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4395	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4396	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4397	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4398	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4401	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4402	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4403	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4404	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4405	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4406	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4407	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4408	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4409	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4410	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4411	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4412	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4413	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4414	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4415	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4416	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4417	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4418	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4419	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4420	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4421	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4422	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4424	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4425	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4426	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4427	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4428	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4431	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4432	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4433	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4434	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4435	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4436	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4437	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4439	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4440	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4441	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4442	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4443	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4445	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4446	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4447	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4448	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4449	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4450	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4451	-1	5451	80	1	1451	1451	-1	-1	-1	80	0	0	600000	0
4452	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4453	-1	5453	80	1	1453	1453	-1	-1	-1	80	0	0	600000	0
4454	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4455	-1	5455	80	1	1455	1455	-1	-1	-1	80	0	0	600000	0
4456	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4457	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4459	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4461	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4462	-1	5462	80	1	1462	1462	-1	-1	-1	80	0	0	600000	0
4463	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4464	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4465	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4466	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4468	-1	5468	80	1	1468	1468	-1	-1	-1	80	0	0	600000	0
4469	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4470	-1	5470	80	1	1470	1470	-1	-1	-1	80	0	0	600000	0
4471	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4472	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4473	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4475	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4476	-1	5476	80	1	1476	1476	-1	-1	-1	80	0	0	600000	0
4477	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4478	-1	5478	80	1	1478	1478	-1	-1	-1	80	0	0	600000	0
4479	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4480	-1	5480	80	1	1480	1480	-1	-1	-1	80	0	0	600000	0
4481	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4482	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4483	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4484	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4485	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4486	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4487	-1	5487	80	1	1487	1487	-1	-1	-1	80	0	0	600000	0
4488	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4489	-1	5489	80	1	1489	1489	-1	-1	-1	80	0	0	600000	0
4490	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4491	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4492	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4493	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4494	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4495	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4496	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4497	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4498	-1	5498	80	1	1498	1498	-1	-1	-1	80	0	0	600000	0
4499	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4500	-1	5500	80	1	1500	1500	-1	-1	-1	80	0	0	600000	0
4501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4502	-1	5502	80	1	1502	1502	-1	-1	-1	80	0	0	600000	0
4503	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4504	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4506	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4507	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4508	-1	5508	80	1	1508	1508	-1	-1	-1	80	0	0	600000	0
4509	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4510	-1	5510	80	1	1510	1510	-1	-1	-1	80	0	0	600000	0
4511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4512	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4513	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4514	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4515	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4516	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4517	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4518	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4519	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4520	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4521	-1	5521	80	1	1521	1521	-1	-1	-1	80	0	0	600000	0
4522	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
4523	-1	5523	80	1	1523	1523	-1	-1	-1	80	0	0	600000	0
